AUID_ATTNS,MonitoringLocationTypeName,AU_Type,TADA.CharacteristicName,TADA.ResultMeasure.MeasureUnitCode,n_Samples,n_SampDates,n_Years,Waterbody Type,Fraction,Use,Type,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient
AK_R_1010601_009,Stream,River,CHLORIDE,UG/L,31,28,3,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,CHLORIDE,UG/L,31,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,CHROMIUM,UG/L,62,28,3,Freshwater,Total,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,COBALT,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,COPPER,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,COPPER,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,COPPER,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,COPPER,UG/L,62,28,3,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,COPPER,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,DISSOLVED OXYGEN (DO),MG/L,50,27,3,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,DISSOLVED OXYGEN (DO),MG/L,50,27,3,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,DISSOLVED OXYGEN (DO),MG/L,50,27,3,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,DISSOLVED OXYGEN (DO),MG/L,50,27,3,Freshwater streams and rivers,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,FLUORIDE,UG/L,31,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,IRON,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,IRON,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,IRON,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,LEAD,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,LEAD,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,LEAD,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,LITHIUM,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MANGANESE,UG/L,62,28,3,Freshwater,Dissolved,Human Health,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MANGANESE,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MANGANESE,UG/L,62,28,3,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MERCURY,UG/L,62,28,3,Freshwater,Total,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MERCURY,UG/L,62,28,3,Freshwater,Total,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MERCURY,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MERCURY,UG/L,62,28,3,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MERCURY,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,MOLYBDENUM,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,NICKEL,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,NICKEL,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,NICKEL,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,NICKEL,UG/L,62,28,3,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,NICKEL,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,NITRATE,MG/L,60,27,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,NITRITE,MG/L,60,27,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,PH,STD UNITS,81,28,3,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,PH,STD UNITS,81,28,3,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,PH,STD UNITS,81,28,3,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,PH,STD UNITS,81,28,3,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SEDIMENT,G,68,17,3,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SEDIMENT,G,68,17,3,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SELENIUM,UG/L,62,28,3,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SELENIUM,UG/L,62,28,3,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SELENIUM,UG/L,62,28,3,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SELENIUM,UG/L,62,28,3,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SELENIUM,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SILVER,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,SULFATE,UG/L,31,28,3,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,"TEMPERATURE, WATER",DEG C,50,27,3,Freshwater,,Aquatic Life,,,,,,,,No
AK_R_1010601_009,Stream,River,"TEMPERATURE, WATER",DEG C,50,27,3,Freshwater,,Primary Contact Recreation,,,,,,,,No
AK_R_1010601_009,Stream,River,"TEMPERATURE, WATER",DEG C,50,27,3,Freshwater,,Water Supply,,,,,,,,No
AK_R_1010601_009,Stream,River,THALLIUM,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,THALLIUM,UG/L,62,28,3,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,TOTAL DISSOLVED SOLIDS,LB/DAY,30,27,3,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,TOTAL DISSOLVED SOLIDS,LB/DAY,30,27,3,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,TOTAL DISSOLVED SOLIDS,UG/L,85,28,3,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,TOTAL DISSOLVED SOLIDS,UG/L,85,28,3,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,TURBIDITY,FNU,45,25,3,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,TURBIDITY,NTRU,29,26,3,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,URANIUM,UG/L,31,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,VANADIUM,UG/L,31,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,ZINC,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,ZINC,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,ZINC,UG/L,62,28,3,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,ZINC,UG/L,62,28,3,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1010601_009,Stream,River,ZINC,UG/L,62,28,3,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ALKALINITY,UG/L,34,27,4,Freshwater,Total,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ALKALINITY,UG/L,34,27,4,Freshwater,Total,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ALUMINUM,UG/L,64,30,4,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ALUMINUM,UG/L,64,30,4,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ALUMINUM,UG/L,64,30,4,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ALUMINUM,UG/L,64,30,4,Freshwater,Total Recoverable,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ANTIMONY,UG/L,32,29,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ANTIMONY,UG/L,32,29,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ARSENIC,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ARSENIC,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ARSENIC,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ARSENIC,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,BARIUM,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,BERYLLIUM,UG/L,63,29,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,BORON,UG/L,32,29,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CADMIUM,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CADMIUM,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CADMIUM,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CADMIUM,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CHLORIDE,UG/L,32,29,4,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CHLORIDE,UG/L,32,29,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CHLORIDE,UG/L,32,29,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CHLORIDE,UG/L,32,29,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,CHROMIUM,UG/L,64,30,4,Freshwater,Total,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,COBALT,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,COPPER,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,COPPER,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,COPPER,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,COPPER,UG/L,64,30,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,COPPER,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,DISSOLVED OXYGEN (DO),MG/L,125,29,4,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,DISSOLVED OXYGEN (DO),MG/L,125,29,4,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,DISSOLVED OXYGEN (DO),MG/L,125,29,4,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,DISSOLVED OXYGEN (DO),MG/L,125,29,4,Freshwater streams and rivers,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,FLUORIDE,UG/L,32,29,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,IRON,UG/L,63,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,IRON,UG/L,63,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,IRON,UG/L,63,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,LEAD,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,LEAD,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,LEAD,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,LITHIUM,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MANGANESE,UG/L,64,30,4,Freshwater,Dissolved,Human Health,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MANGANESE,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MANGANESE,UG/L,64,30,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MERCURY,UG/L,61,28,4,Freshwater,Total,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MERCURY,UG/L,61,28,4,Freshwater,Total,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MERCURY,UG/L,61,28,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MERCURY,UG/L,61,28,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MERCURY,UG/L,61,28,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,MOLYBDENUM,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,NICKEL,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,NICKEL,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,NICKEL,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,NICKEL,UG/L,64,30,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,NICKEL,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,NITRATE,MG/L,66,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,NITRITE,MG/L,66,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,PH,STD UNITS,158,30,4,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,PH,STD UNITS,158,30,4,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,PH,STD UNITS,158,30,4,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,PH,STD UNITS,158,30,4,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SEDIMENT,G,123,28,4,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SEDIMENT,G,123,28,4,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SELENIUM,UG/L,64,30,4,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SELENIUM,UG/L,64,30,4,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SELENIUM,UG/L,64,30,4,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SELENIUM,UG/L,64,30,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SELENIUM,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SILVER,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,SULFATE,UG/L,32,29,4,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,"TEMPERATURE, WATER",DEG C,123,28,4,Freshwater,,Aquatic Life,,,,,,,,No
AK_R_1020709_011,Stream,River,"TEMPERATURE, WATER",DEG C,123,28,4,Freshwater,,Primary Contact Recreation,,,,,,,,No
AK_R_1020709_011,Stream,River,"TEMPERATURE, WATER",DEG C,123,28,4,Freshwater,,Water Supply,,,,,,,,No
AK_R_1020709_011,Stream,River,THALLIUM,UG/L,63,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,THALLIUM,UG/L,63,30,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,TOTAL DISSOLVED SOLIDS,LB/DAY,28,26,4,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,TOTAL DISSOLVED SOLIDS,LB/DAY,28,26,4,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,TOTAL DISSOLVED SOLIDS,UG/L,92,29,4,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,TOTAL DISSOLVED SOLIDS,UG/L,92,29,4,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,TURBIDITY,FNU,112,29,4,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,TURBIDITY,NTRU,31,28,4,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,URANIUM,UG/L,32,29,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,VANADIUM,UG/L,32,29,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ZINC,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ZINC,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ZINC,UG/L,64,30,4,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ZINC,UG/L,64,30,4,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1020709_011,Stream,River,ZINC,UG/L,64,30,4,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1030106_014,River/Stream,River,ALKALINITY,UG/L,18,6,2,Freshwater,Total,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,ALKALINITY,UG/L,18,6,2,Freshwater,Total,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_1030106_014,River/Stream,River,ALUMINUM,UG/L,21,6,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,ALUMINUM,UG/L,21,6,2,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1030106_014,River/Stream,River,ALUMINUM,UG/L,21,6,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_1030106_014,River/Stream,River,ALUMINUM,UG/L,21,6,2,Freshwater,Total Recoverable,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,ANTIMONY,UG/L,21,6,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,ANTIMONY,UG/L,21,6,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,ARSENIC,UG/L,21,6,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,ARSENIC,UG/L,21,6,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1030106_014,River/Stream,River,ARSENIC,UG/L,21,6,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_1030106_014,River/Stream,River,ARSENIC,UG/L,21,6,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,BARIUM,UG/L,21,6,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,BENZENE,UG/L,15,5,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,BERYLLIUM,UG/L,21,6,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,CADMIUM,UG/L,33,11,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_1030106_014,River/Stream,River,CADMIUM,UG/L,33,11,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_1030106_014,River/Stream,River,CADMIUM,UG/L,33,11,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_1030106_014,River/Stream,River,CADMIUM,UG/L,33,11,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_1030106_014,River/Stream,River,CHLORIDE,UG/L,18,6,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_1030106_014,River/Stream,River,CHLORIDE,UG/L,18,6,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
