AUID_ATTNS,Waterbody Type,Constituent Group,Use,Constituent,TADA.CharacteristicName,Fraction,n_Samples,n_SampDates,n_WaterYears,Data_Sufficient,Units,Directionality,Duration,Details,Exceed,Individual_Category,Overall_Category,Magnitude_Text
AK_R_1020709_011,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,29,27,5,Yes,mg/L,Maximum,Daily average,NA,Yes,5,5,500
AK_R_1020709_011,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,102,33,5,Yes,mg/L,Maximum,Daily average,NA,Yes,5,5,1000
AK_R_1020709_011,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,102,33,5,Yes,mg/L,Maximum,Daily average,NA,Yes,5,5,1000
AK_R_1020709_011,Freshwater,Dissolved Inorganic Substances,Water Supply,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,102,33,5,Yes,mg/L,Maximum,Daily average,NA,Yes,5,5,500
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.0-8.5
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.0-8.5
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,Yes,5,5,5.0-9.0
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,Yes,5,5,6.5-8.5
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,Yes,5,5,6.0-8.5
AK_R_1020709_011,Freshwater,pH,Water Supply,pH,PH,NA,161,34,5,Yes,SU,Maximum,Daily maximum,NA,Yes,5,5,5.0-9.0
AK_R_1020709_011,Freshwater,Sediment,Water Supply,Sediment,SEDIMENT,NA,99,30,5,Yes,mm,Maximum,Not to exceed,"For sprinker irrigation, water must be free of particles >.074mm",Yes,5,5,0.074
AK_R_1020709_011,Freshwater,Sediment,Water Supply,Sediment,SEDIMENT,NA,99,30,5,Yes,mg/L,Maximum,Daily average,Not to exceed for extended period of time,No,2,5,200
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Aluminum,ALUMINUM,Total Recoverable,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Antimony,ANTIMONY,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Arsenic,ARSENIC,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Barium,BARIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Beryllium,BERYLLIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Boron,BORON,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Cadmium,CADMIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Cobalt,COBALT,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Copper,COPPER,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Fluoride,FLUORIDE,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Iron,IRON,Dissolved,35,32,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Lead,LEAD,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Lithium,LITHIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Manganese,MANGANESE,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Mercury,MERCURY,Dissolved,34,31,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Molybdenum,MOLYBDENUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Nickel,NICKEL,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Nitrate,NITRATE,Dissolved,71,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Nitrite,NITRITE,Dissolved,72,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Selenium,SELENIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Thallium,THALLIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Uranium,URANIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Vanadium,VANADIUM,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1020709_011,Freshwater,Toxics,Water Supply,Zinc,ZINC,Dissolved,36,33,5,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Maximum,Daily average,NA,No,2,5,17
AK_R_1030106_014,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,%,Maximum,Daily average,NA,No,2,5,110
AK_R_1030106_014,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,5
AK_R_1030106_014,Freshwater,pH,Aquatic Life,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.5-8.5
AK_R_1030106_014,Freshwater,pH,Aquatic Life,pH,PH,NA,48,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Arsenic,ARSENIC,Dissolved,18,6,2,Yes,ug/L,Maximum,1-hour average,NA,No,2,5,340
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Arsenic,ARSENIC,Dissolved,18,6,2,No,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Mercury,MERCURY,Total,12,6,2,Yes,ug/L,Maximum,1-hour average,NA,No,2,5,2.4
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Mercury,MERCURY,Total,12,6,2,No,ug/L,Maximum,96-hour average,NA,Yes,5,5,NA
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Selenium,SELENIUM,Total Recoverable,NA,NA,NA,NA,ug/L,Maximum,1-hour average,"No value listed in table, where did 20 come from? EPA?",No,2,5,20
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Selenium,SELENIUM,Total Recoverable,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,DO must be >7 in waters used by anadromous or resident fish,Yes,5,5,7
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,ALKALINITY,Total,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,CADMIUM,Dissolved,30,11,3,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,CADMIUM,Dissolved,30,11,3,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,COPPER,Dissolved,30,11,3,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,COPPER,Dissolved,30,11,3,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,LEAD,Dissolved,30,11,3,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,NICKEL,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,NICKEL,Dissolved,18,6,2,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,SILVER,Dissolved,18,6,2,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,ZINC,Dissolved,30,11,3,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Aquatic Life,NA,ZINC,Dissolved,30,11,3,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Cadmium,CADMIUM,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,Hardness dependent,No,2,5,See equation
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Cadmium,CADMIUM,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,Hardness dependent,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Copper,COPPER,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,No,2,5,See equation
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Copper,COPPER,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Lead,LEAD,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,Yes,5,5,See equation
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Lead,LEAD,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,Yes,5,5,NA
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Nickel,NICKEL,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,No,2,5,See equation
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Nickel,NICKEL,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Silver,SILVER,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,No,2,5,See equation
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Zinc,ZINC,Dissolved,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,No,2,5,See equation
AK_R_1030106_014,Freshwater,Toxics,Aquatic Life,Zinc,ZINC,Dissolved,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Human Health,Copper,COPPER,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Human Health,Mercury,MERCURY,Dissolved,NA,NA,NA,NA,ug/L,Maximum,Arithmetic mean,NA,Yes,5,5,NA
AK_R_1030106_014,Freshwater,Toxics,Human Health,Nickel,NICKEL,Dissolved,18,6,2,No,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Human Health,Selenium,SELENIUM,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Human Health,Zinc,ZINC,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,NA,Human Health,NA,ANTIMONY,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Human Health,NA,ETHYLBENZENE,Dissolved,15,5,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Human Health,NA,MANGANESE,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Human Health,NA,THALLIUM,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Human Health,NA,TOLUENE,Dissolved,15,5,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,Dissolved Gas,Primary Contact Recreation,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,4
AK_R_1030106_014,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.5-8.5
AK_R_1030106_014,Freshwater,pH,Primary Contact Recreation,pH,PH,NA,48,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_1030106_014,Freshwater,NA,Primary Contact Recreation,NA,ESCHERICHIA COLI,NA,5,5,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Primary Contact Recreation,NA,ESCHERICHIA COLI,NA,21,7,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,Dissolved Gas,Secondary Contact Recreation,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,NA,NA,NA,NA,mg/L,Minimum,Daily average,NA,No,2,5,4
AK_R_1030106_014,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_1030106_014,Freshwater,pH,Secondary Contact Recreation,pH,PH,NA,48,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_1030106_014,Freshwater,NA,Secondary Contact Recreation,NA,FECAL COLIFORM,NA,21,7,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Secondary Contact Recreation,NA,FECAL COLIFORM,NA,5,5,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,3
AK_R_1030106_014,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,NA,No,2,5,7
AK_R_1030106_014,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,NA,Yes,5,5,3
AK_R_1030106_014,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,NA,Yes,5,5,7
AK_R_1030106_014,Freshwater,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,%,Maximum,Daily average,NA,No,2,5,110
AK_R_1030106_014,Freshwater streams and rivers,Dissolved Gas,Water Supply,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,16,10,2,Yes,mg/L,Minimum,Daily average,Does not apply to lakes below thermocline or groundwater,No,2,5,4
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.0-8.5
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,No,2,5,5.0-9.0
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.0-8.5
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Maximum,Daily maximum,NA,No,2,5,5.0-9.0
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,5.0-9.0
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.5-8.5
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,6.0-8.5
AK_R_1030106_014,Freshwater,pH,Water Supply,pH,PH,NA,48,10,2,Yes,SU,Minimum,Daily minimum,NA,Yes,5,5,5.0-9.0
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Arsenic,ARSENIC,Dissolved,18,6,2,No,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Cadmium,CADMIUM,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Copper,COPPER,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Lead,LEAD,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Mercury,MERCURY,Dissolved,NA,NA,NA,NA,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Nickel,NICKEL,Dissolved,18,6,2,No,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Selenium,SELENIUM,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,Toxics,Water Supply,Zinc,ZINC,Dissolved,30,11,3,Yes,ug/L,Maximum,Arithmetic mean,NA,No,2,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,ANTIMONY,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,BARIUM,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,BENZENE,NA,15,5,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,BERYLLIUM,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,CHROMIUM,Total,3,1,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,COBALT,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,ETHYLBENZENE,Dissolved,15,5,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,FECAL COLIFORM,NA,21,7,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,FECAL COLIFORM,NA,5,5,1,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,MANGANESE,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,MOLYBDENUM,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,SULFATE,NA,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,THALLIUM,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,TOLUENE,Dissolved,15,5,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,TOTAL AROMATIC HYDROCARBONS,Total,15,5,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030106_014,Freshwater,NA,Water Supply,NA,VANADIUM,Dissolved,18,6,2,No,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030407_006,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,109,30,5,Yes,mg/L,Maximum,Daily average,NA,No,2,5,17
AK_R_1030407_006,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,109,30,5,Yes,%,Maximum,Daily average,NA,No,2,5,110
AK_R_1030407_006,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,109,30,5,Yes,mg/L,Minimum,Daily average,NA,No,2,5,5
AK_R_1030407_006,Freshwater,Dissolved Inorganic Substances,Aquatic Life,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,33,29,5,Yes,mg/L,Maximum,Daily average,NA,Yes,5,5,1000
AK_R_1030407_006,Freshwater,Dissolved Inorganic Substances,Aquatic Life,Total Dissolved Solids,TOTAL DISSOLVED SOLIDS,NA,107,34,5,Yes,mg/L,Maximum,Daily average,NA,Yes,5,5,1000
AK_R_1030407_006,Freshwater,pH,Aquatic Life,pH,PH,NA,144,39,5,Yes,SU,Minimum,Daily minimum,NA,No,2,5,6.5-8.5
AK_R_1030407_006,Freshwater,pH,Aquatic Life,pH,PH,NA,144,39,5,Yes,SU,Maximum,Daily maximum,NA,No,2,5,6.5-8.5
AK_R_1030407_006,Freshwater,Sediment,Aquatic Life,Sediment,SEDIMENT,NA,123,37,5,Yes,NA,May not be increased by more than,Not to exceed,Too complicated for table?,Method not coded!,NA,5,NA
AK_R_1030407_006,Freshwater,Sediment,Aquatic Life,Sediment,SEDIMENT,NA,123,37,5,Yes,NA,Maximum,Not to exceed,Too complicated for table?,Method not coded!,NA,5,NA
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Aluminum,ALUMINUM,Total Recoverable,39,35,5,Yes,ug/L,Maximum,1-hour average,NA,Yes,5,5,750
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Aluminum,ALUMINUM,Total Recoverable,39,35,5,Yes,ug/L,Maximum,96-hour average,NA,Yes,5,5,NA
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Arsenic,ARSENIC,Dissolved,39,35,5,Yes,ug/L,Maximum,1-hour average,NA,No,2,5,340
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Arsenic,ARSENIC,Dissolved,39,35,5,Yes,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Chloride,CHLORIDE,Dissolved,38,34,5,Yes,ug/L,Maximum,1-hour average,Applies to dissolved chloride when associated with sodium,No,2,5,860000
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Chloride,CHLORIDE,Dissolved,38,34,5,Yes,ug/L,Maximum,96-hour average,Applies to dissolved chloride when associated with sodium,No,2,5,NA
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Iron,IRON,Dissolved,39,35,5,Yes,ug/L,Maximum,96-hour average,NA,Yes,5,5,NA
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Mercury,MERCURY,Total,NA,NA,NA,NA,ug/L,Maximum,1-hour average,NA,No,2,5,2.4
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Mercury,MERCURY,Total,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Selenium,SELENIUM,Total Recoverable,NA,NA,NA,NA,ug/L,Maximum,1-hour average,"No value listed in table, where did 20 come from? EPA?",No,2,5,20
AK_R_1030407_006,Freshwater,Toxics,Aquatic Life,Selenium,SELENIUM,Total Recoverable,NA,NA,NA,NA,ug/L,Maximum,96-hour average,NA,No,2,5,NA
AK_R_1030407_006,Freshwater,Dissolved Gas,Aquatic Life,Dissolved Oxygen,DISSOLVED OXYGEN (DO),NA,109,30,5,Yes,mg/L,Minimum,Daily average,DO must be >7 in waters used by anadromous or resident fish,No,2,5,7
AK_R_1030407_006,Freshwater,NA,Aquatic Life,NA,CADMIUM,Dissolved,39,35,5,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030407_006,Freshwater,NA,Aquatic Life,NA,COPPER,Dissolved,39,35,5,Yes,NA,NA,NA,NA,NA,NA,5,NA
AK_R_1030407_006,Freshwater,NA,Aquatic Life,NA,LEAD,Dissolved,39,35,5,Yes,NA,NA,NA,NA,NA,NA,5,NA
